@relation auml_eml_1_d

@attribute F4_plsa_topic_1 numeric
@attribute F4_plsa_topic_2 numeric
@attribute F4_plsa_topic_3 numeric
@attribute F4_plsa_topic_4 numeric
@attribute F4_plsa_topic_5 numeric
@attribute F4_plsa_topic_6 numeric
@attribute F4_plsa_topic_7 numeric
@attribute F4_plsa_topic_8 numeric
@attribute F4_plsa_topic_9 numeric
@attribute F4_plsa_topic_10 numeric
@attribute class numeric

@data
0.050981,0.215319,0.055628,0.22668,0.055048,0.060125,0.098976,0.113939,0.08236,0.040944,0
0.094776,0.132506,0.041023,0.116012,0.036195,0.037457,0.378023,0.084302,0.059795,0.019909,0
0.064207,0.129138,0.120784,0.082942,0.094209,0.046973,0.121671,0.194149,0.099574,0.046353,0
0.018452,0.077255,0.078139,0.088984,0.050757,0.033963,0.360098,0.039576,0.141882,0.110895,0
0.013475,0.043183,0.083272,0.036217,0.659487,0.075862,0.012599,0.029859,0.035186,0.010859,0
0.006295,0.126785,0.471274,0.060444,0.057182,0.060148,0.027617,0.113487,0.066577,0.010191,1
0.00459,0.024317,0.143749,0.034923,0.093141,0.035098,0.524542,0.04359,0.006252,0.089799,0
0.076898,0.238567,0.069355,0.180482,0.037778,0.040788,0.095312,0.123933,0.09238,0.044506,0
0.006117,0.030284,0.40505,0.034183,0.025798,0.016557,0.018731,0.348088,0.111691,0.0035,1
0.146539,0.196837,0.043145,0.131564,0.04582,0.041322,0.043044,0.132047,0.188963,0.030719,0
0.112243,0.258621,0.067334,0.028326,0.256186,0.034363,0.043972,0.078497,0.052054,0.068403,0
0.046463,0.511333,0.106465,0.157403,0.026893,0.013171,0.030668,0.032371,0.045792,0.029441,0
0.08268,0.023999,0.364606,0.011288,0.000655,0.29481,0.069344,0.060371,0.053569,0.038679,0
0.043669,0.145542,0.081483,0.146943,0.044942,0.07293,0.243612,0.065803,0.077514,0.07756,0
0.252423,0.122359,0.018539,0.052433,0.04504,0.004199,0.199762,0.13981,0.149362,0.016072,0
0.06057,0.138553,0.232264,0.063507,0.061178,0.026136,0.137597,0.143289,0.097748,0.039158,0
0.068825,0.139224,0.030867,0.036795,0.201133,0.033905,0.092753,0.050143,0.333933,0.01242,0
0.188021,0.244289,0.031766,0.081106,0.045158,0.016945,0.062686,0.103796,0.195499,0.030734,0
0.068135,0.182821,0.127609,0.121768,0.05729,0.208553,0.075394,0.077063,0.062201,0.019165,0
0.019762,0.097285,0.164009,0.073155,0.049067,0.054178,0.045627,0.039774,0.09,0.367143,0
0.239061,0.033217,0.341482,0.037517,0.073512,0.017943,0.026636,0.176993,0.035995,0.017642,0
0.000316,0.057376,0.211114,0.041978,0.020075,0.141652,0.033144,0.024128,0.410599,0.059619,1
0.01499,0.04631,0.07336,0.026616,0.034044,0.024406,0.042743,0.137929,0.017132,0.582469,0
0.518495,0.064791,0.059058,0.031298,0.160978,0.021872,0.024772,0.086155,0.023861,0.008719,0
0.040061,0.231522,0.133883,0.053291,0.032423,0.035547,0.086808,0.055087,0.294225,0.037153,0
0.005964,0.035786,0.66224,0.041539,0.025783,0.06038,0.023995,0.027667,0.083697,0.032948,1
0.071182,0.293477,0.050779,0.202629,0.066156,0.05542,0.045201,0.08737,0.06539,0.062396,0
0.045154,0.21025,0.036121,0.392719,0.031958,0.032208,0.058463,0.0623,0.10284,0.027988,0
0.067349,0.080769,0.017906,0.026178,0.014212,0.004404,0.474449,0.055632,0.10198,0.157121,0
0.0914,0.095962,0.023483,0.25203,0.06147,0.034054,0.17874,0.135088,0.081691,0.046081,0
0.040061,0.231522,0.133883,0.053291,0.032423,0.035547,0.086808,0.055087,0.294225,0.037153,0
0.25948,0.123791,0.0692,0.085042,0.093229,0.028385,0.113178,0.149647,0.046118,0.031929,0
0.019437,0.073159,0.157052,0.075459,0.052954,0.050029,0.065518,0.050286,0.101743,0.354362,0
0.018905,0.07953,0.524576,0.06771,0.055521,0.040241,0.041454,0.040313,0.060013,0.071738,1
0.03622,0.170516,0.007271,0.182642,0.014235,0.084083,0.040298,0.051826,0.405262,0.007648,0
0.010128,0.165268,0.226467,0.143339,0.092531,0.058741,0.096866,0.075386,0.084099,0.047176,0
0.019437,0.073159,0.157052,0.075459,0.052954,0.050029,0.065518,0.050286,0.101743,0.354362,0
0.04417,0.092152,0.064774,0.123415,0.259235,0.113624,0.071663,0.066087,0.07083,0.094051,0
0.041018,0.193373,0.067662,0.204562,0.029852,0.071351,0.108662,0.060904,0.121599,0.101019,0
0.049632,0.324962,0.256798,0.105374,0.038944,0.02517,0.054328,0.064541,0.055581,0.024671,0
0.077057,0.156817,0.048807,0.197735,0.14805,0.080888,0.069283,0.066146,0.062911,0.092305,0
0.043985,0.162061,0.148126,0.162855,0.098691,0.10899,0.059932,0.091459,0.072754,0.051147,0
0.088355,0.173243,0.062744,0.203322,0.056843,0.105408,0.081055,0.070842,0.087187,0.071,0
0,0.074967,0.261058,0.020733,0.348506,0.101049,0.062471,0.044817,0.060128,0.026272,0
0.13705,0.282751,0.049637,0.143522,0.051342,0.066321,0.072533,0.112711,0.0472,0.036932,0
0.04406,0.097518,0.051933,0.643467,0.018291,0.016161,0.023239,0.044808,0.048064,0.012459,0
0.254252,0.282666,0.039421,0.090924,0.022713,0.025091,0.062674,0.053536,0.03209,0.136633,0
0.002974,0.015954,0.583199,0.016269,0.006761,0.252477,0.009184,0.005534,0.023529,0.084118,1
0.11165,0.078637,0.230649,0.064894,0.076926,0.033661,0.104258,0.254082,0.023789,0.021454,0
0.009802,0.063598,0.084793,0.050268,0.243162,0.391918,0.023114,0.035775,0.07282,0.024751,0
0.130314,0.10563,0.047587,0.141179,0.13659,0.132453,0.075621,0.114246,0.068533,0.047847,0
0.0502,0.199336,0.056179,0.343284,0.044041,0.037168,0.063295,0.089891,0.091136,0.02547,0
0,0.074967,0.261058,0.020733,0.348506,0.101049,0.062471,0.044817,0.060128,0.026272,0
0.58863,0.02584,0.241771,0,0,0,0.083023,0.039765,0.008706,0.012266,0
0.399886,0.05916,0.09048,0.028885,0.014364,0.056207,0.021532,0.030911,0.238753,0.059821,0
0.041366,0.096646,0.152691,0.083689,0.150786,0.0451,0.028879,0.279354,0.064138,0.057351,0
0.000247,0.013426,0.315377,0.022106,0.011324,0.095268,0.031178,0.015752,0.017246,0.478077,1
0.001524,0.006154,0.153478,0.189631,0.501044,0.061617,0.017803,0.028819,0.022168,0.017761,0
0.003915,0.022996,0.147482,0.022913,0.035907,0.611195,0.020797,0.018286,0.058152,0.058356,0
0.016884,0.219153,0.139132,0.155202,0.071342,0.032024,0.059181,0.138171,0.136643,0.032269,0
0.01621,0.095225,0.068715,0.575739,0.029091,0.027053,0.044054,0.058022,0.022291,0.0636,0
0.008082,0.146047,0.571338,0.058464,0.031933,0.031816,0.020569,0.018146,0.097372,0.016232,1
0.052908,0.180153,0.077602,0.168796,0.04162,0.080208,0.075016,0.158315,0.134851,0.03053,0
0.128166,0.237942,0.083974,0.152951,0.047488,0.022303,0.073788,0.117274,0.082389,0.053726,0
0.04529,0.05275,0.013426,0.780727,0.010348,0.009239,0.019865,0.040245,0.019767,0.008343,0
0.136493,0.332237,0.048343,0.158585,0.050427,0.027184,0.041531,0.094682,0.068001,0.042517,0
0.023145,0.264087,0.090543,0.254906,0.017119,0.039119,0.073374,0.078856,0.094617,0.064235,0
0.185389,0.125031,0.068817,0.169959,0.080926,0.036876,0.040351,0.1707,0.102188,0.019764,0
0.063305,0.254937,0.071522,0.149624,0.040858,0.054928,0.081635,0.136866,0.080544,0.065782,0
0.057715,0.3058,0.247617,0.100486,0.053609,0.024273,0.058827,0.065155,0.057965,0.028552,0
0.090251,0.28704,0.025102,0.208351,0.044182,0.020064,0.071434,0.092449,0.129089,0.032038,0
0.035101,0.04415,0.050784,0.027245,0.048226,0.007642,0.675528,0.011722,0.046718,0.052885,0
0.084544,0.153721,0.227789,0.251219,0.06491,0.01575,0.031712,0.036066,0.0287,0.10559,0
0.03873,0.078293,0.137274,0.04013,0.040345,0.035349,0.042058,0.026888,0.502234,0.058699,0
0.12354,0.257435,0.195405,0.092448,0.095284,0.025426,0.06262,0.06562,0.050724,0.031499,0
0.067307,0.219997,0.053722,0.210499,0.04495,0.061315,0.087186,0.124222,0.090232,0.040568,0
0.100623,0.270676,0.209391,0.096485,0.084068,0.025353,0.064317,0.065519,0.052763,0.030807,0
0.122844,0.150619,0.129991,0.052718,0.030601,0.069533,0.028941,0.063255,0.280265,0.071234,0
0.00246,0.032992,0.048497,0.052208,0.086461,0.606456,0.038331,0.040913,0.022371,0.069311,0
0.068624,0.197516,0.049019,0.159341,0.064901,0.068124,0.161149,0.093006,0.079822,0.058497,0
0.282795,0.2799,0.038173,0.077235,0.104311,0.020785,0.062834,0.050995,0.053129,0.029844,0
0.353403,0.186355,0.170464,0.069197,0.038053,0.01485,0.048682,0.063195,0.042345,0.013455,0
0,0.007071,0,0.002746,0.399899,0.037312,0.166901,0.155096,0.04326,0.187716,0
0.033952,0.214956,0.102457,0.113233,0.083752,0.042423,0.147771,0.11031,0.104417,0.04673,0
0.108406,0.191871,0.0952,0.135453,0.158486,0.051089,0.077498,0.064734,0.062878,0.054385,0
0.041092,0.106902,0.130089,0.139703,0.055402,0.111615,0.136867,0.059277,0.024233,0.194819,0
0.134662,0.39833,0.016065,0.110139,0.040095,0.033738,0.118916,0.06672,0.067855,0.013478,0
0.055486,0.256418,0.080358,0.086224,0.170109,0.172597,0.034729,0.080051,0.034654,0.029376,0
0.074284,0.095754,0.024804,0.085067,0.089004,0.039669,0.110196,0.295134,0.08962,0.096469,0
0.595682,0.047518,0.062945,0.04144,0.11258,0.037009,0.01421,0.041667,0.025366,0.021584,0
0.038299,0.265187,0.130828,0.15374,0.085822,0.050328,0.056125,0.093936,0.090299,0.035436,0
0.012639,0.039228,0.064615,0.032271,0.666698,0.098515,0.016227,0.027205,0.032199,0.010402,0
0.022682,0.185615,0.01723,0.183072,0.131116,0.2135,0.095532,0.076884,0.026503,0.047866,0
0.010376,0.097051,0.086795,0.038493,0.227903,0.052408,0.366646,0.049718,0.037273,0.033335,0
0.043783,0.240427,0.074692,0.212235,0.045696,0.035113,0.122348,0.135814,0.052617,0.037276,0
0.838855,0.036824,0,0,0,0,0.0767,0.035213,0.012407,0,0
0.234428,0.126674,0.039036,0.108734,0.043709,0.050663,0.205002,0.077744,0.037769,0.076241,0
0.013822,0.069569,0.067002,0.069396,0.57803,0.040029,0.033341,0.051083,0.057955,0.019773,0
0.006131,0.035468,0.024101,0.028053,0.119067,0.130433,0.393828,0.112234,0.054727,0.095957,0
0.010966,0.036841,0.065131,0.044313,0.108029,0.021566,0.626288,0.06321,0.012489,0.011166,0
0.029232,0.137563,0.08988,0.055774,0.079391,0.019152,0.038063,0.075177,0.084082,0.391685,0
0.180521,0.151073,0.02215,0.116471,0.044544,0.050339,0.248685,0.108712,0.059511,0.017994,0
0.046584,0.286876,0.05473,0.209516,0.06259,0.043927,0.098752,0.0727,0.087366,0.036958,0
0.038433,0.337233,0.071667,0.173765,0.055829,0.074055,0.044976,0.05091,0.107814,0.045318,0
0.08719,0.079838,0.032261,0.097995,0.092309,0.103519,0.217513,0.104781,0.123397,0.061197,0
0.070317,0.288213,0.228386,0.099203,0.069839,0.0248,0.067139,0.066169,0.055546,0.030388,0
0.008501,0.051759,0.069649,0.041504,0.296713,0.40465,0.021805,0.025668,0.059538,0.020213,0
0.245331,0.202609,0.043385,0.076041,0.054443,0.026119,0.069751,0.158487,0.075694,0.04814,0
0.010606,0.290373,0,0.200563,0.294085,0.041118,0.020174,0.107751,0.01696,0.018368,0
0.015836,0.278463,0.086479,0.254238,0.05006,0.03102,0.078275,0.035123,0.056258,0.114248,0
0.034176,0.245043,0.051116,0.077054,0.030497,0.008772,0.074878,0.37869,0.065311,0.034463,0
0.179376,0.244866,0.056835,0.202601,0.027286,0.025261,0.062077,0.097678,0.075074,0.028946,0
0.047382,0.224331,0.083142,0.171901,0.057503,0.060514,0.113139,0.108376,0.084723,0.048989,0
0.321456,0.100561,0.007326,0.146677,0.028283,0.003296,0.05419,0.277887,0.018424,0.041901,0
0.58863,0.02584,0.241771,0,0,0,0.083023,0.039765,0.008706,0.012266,0
0.044464,0.165317,0,0.055714,0.011735,0.116884,0.468796,0.033266,0.103823,0,0
0.043177,0.332528,0.200816,0.107728,0.056414,0.024417,0.061668,0.071935,0.070118,0.031199,0
0.625026,0.083429,0.01814,0.039986,0.019369,0.008867,0.096586,0.055448,0.03212,0.021029,0
0.091682,0.263585,0.045354,0.093785,0.253647,0.044422,0.054472,0.070314,0.054213,0.028524,0
0.079814,0.327169,0.018479,0.16466,0.068231,0.056548,0.055635,0.143127,0.044702,0.041634,0
0.03052,0.194051,0.00211,0.152445,0.085468,0,0.465806,0.027194,0.028224,0.014183,0
0.021067,0.213196,0.027218,0.207099,0.097342,0.020067,0.090573,0.168615,0.050576,0.104245,0
0.068811,0.174038,0.225576,0.073807,0.05184,0.152977,0.058854,0.052711,0.09842,0.042965,0
0,0.074967,0.261058,0.020733,0.348506,0.101049,0.062471,0.044817,0.060128,0.026272,0
0.1451,0.040792,0.030979,0.041945,0.024992,0.010822,0.231379,0.439178,0.017999,0.016812,0
0.043348,0.165786,0.000694,0.05459,0.086467,0.031803,0.08959,0.053118,0.033413,0.441191,0
0.217273,0.23928,0.023161,0.137648,0.136831,0.009096,0.029932,0.101014,0.070604,0.035162,0
0.088579,0.054354,0.147455,0.053843,0.117575,0.305953,0.048791,0.101767,0.042124,0.03956,0
0.047246,0.056598,0.014246,0.76602,0.011499,0.009318,0.022391,0.042511,0.020335,0.009835,0
0.763591,0.035252,0.035038,0.004822,0.008724,0.00689,0.072397,0.034856,0.025745,0.012685,0
0.05765,0.272086,0.091144,0.152775,0.100142,0.092257,0.062491,0.048892,0.096242,0.026321,0
0.010159,0.030582,0.054495,0.027586,0.67781,0.117102,0.016711,0.026783,0.026164,0.012608,0
0.100441,0.037682,0.454142,0.01039,0.110104,0.029098,0.065009,0.114462,0.022347,0.056324,0
0.033952,0.214956,0.102457,0.113233,0.083752,0.042423,0.147771,0.11031,0.104417,0.04673,0
0.083388,0.073517,0.031961,0.094244,0.090757,0.09952,0.2271,0.100288,0.131737,0.067489,0
0.026761,0.070103,0.236166,0.080885,0.032115,0.194546,0.037917,0.022247,0.279718,0.019541,1
0.045571,0.224955,0.217017,0.238448,0.056262,0.027058,0.035739,0.042603,0.077145,0.035203,0
0.316468,0.10851,0.04572,0.041722,0.087841,0.043821,0.026175,0.260491,0.049823,0.019429,0
0.001165,0.027832,0.703411,0.044257,0.026782,0.012519,0.013135,0.015982,0.107019,0.047897,1
0.055837,0.034352,0.102585,0.276387,0.10831,0.234095,0.022156,0.094677,0.031714,0.039887,0
0.169047,0.23338,0.158471,0.077815,0.04631,0.053298,0.027957,0.04147,0.070853,0.1214,0
0.068441,0.162042,0.049732,0.120748,0.082701,0.025584,0.087037,0.281059,0.068436,0.054221,0
0.227289,0.071371,0.03272,0.101462,0.04813,0.328948,0.036552,0.101538,0.033506,0.018484,0
0.118666,0.129022,0.077096,0.136643,0.149955,0.028558,0.132092,0.119307,0.054944,0.053719,0
0.221139,0.152594,0.059,0.254104,0.072717,0.033891,0.041007,0.095388,0.049872,0.020287,0
0.005964,0.035786,0.66224,0.041539,0.025783,0.06038,0.023995,0.027667,0.083697,0.032948,1
0.025991,0.161912,0.076982,0.12415,0.051677,0.043681,0.043549,0.036638,0.037741,0.397679,0
0.042205,0.148706,0.067587,0.150328,0.052349,0.063079,0.265486,0.082007,0.082258,0.045994,0
0.144462,0.109278,0.15816,0.091745,0.126002,0.041787,0.023701,0.078,0.112786,0.114079,0
0.148604,0.31452,0.039653,0.165712,0.039488,0.063393,0.06198,0.091577,0.041804,0.033268,0
0.036929,0.212449,0.054011,0.209527,0.045129,0.094157,0.091037,0.106538,0.110106,0.040115,0
0.047126,0.104522,0.160457,0.06681,0.387166,0.030773,0.033978,0.060898,0.073174,0.035096,0
0.036651,0.263045,0.04726,0.182168,0.064669,0.070769,0.095602,0.063752,0.122655,0.053429,0
0.291451,0.132504,0.128885,0.108602,0.020927,0.026211,0.040675,0.180874,0.04982,0.020052,0
0.090229,0.252083,0.077171,0.147467,0.063242,0.044061,0.107726,0.101751,0.079593,0.036677,0
0.243329,0.270976,0.045262,0.126708,0.034665,0.046999,0.058431,0.094604,0.039349,0.039677,0
0.070553,0.101594,0.025041,0.059077,0.017904,0.004613,0.407648,0.063781,0.113309,0.136479,0
0.04854,0.087619,0.253021,0.017503,0.145639,0.011792,0.148591,0.160381,0.09861,0.028304,0
0.027861,0.273451,0.022647,0.189335,0.041628,0.058592,0.0723,0.099695,0.193019,0.021472,0
0.03052,0.194051,0.00211,0.152445,0.085468,0,0.465806,0.027194,0.028224,0.014183,0
0.00246,0.032992,0.048497,0.052208,0.086461,0.606456,0.038331,0.040913,0.022371,0.069311,0
0.022445,0.079319,0.036108,0.075277,0.602522,0.024356,0.051655,0.041546,0.041999,0.024773,0
0.004095,0.061976,0.522306,0.015482,0.06305,0.037221,0.120658,0.110316,0.007765,0.057131,0
0.32749,0.050633,0.054598,0.065953,0.092904,0.023807,0.044879,0.253332,0.042306,0.044097,0
0.039258,0.284792,0.056172,0.205628,0.065411,0.044767,0.103253,0.076674,0.087954,0.03609,0
0.03946,0.083038,0.075839,0.074832,0.062852,0.03811,0.161644,0.053973,0.293396,0.116857,0
0.138679,0.294503,0.052424,0.107852,0.062444,0.072987,0.107127,0.074104,0.060501,0.02938,0
0.039416,0.164141,0.059861,0.297826,0.111932,0.053996,0.057328,0.08382,0.092903,0.038778,0
0.024608,0.38581,0.156283,0.06962,0.10296,0.03459,0.029215,0.037792,0.05245,0.106673,0
0.044985,0.254581,0.063868,0.203707,0.041609,0.036784,0.097967,0.142946,0.079785,0.033767,0
0.111548,0.209277,0.057542,0.197968,0.046967,0.062733,0.093699,0.096036,0.092195,0.032037,0
0,0.074967,0.261058,0.020733,0.348506,0.101049,0.062471,0.044817,0.060128,0.026272,0
0.142223,0.241827,0.074055,0.079462,0.066464,0.024942,0.186353,0.100995,0.056486,0.027193,0
0.005964,0.035786,0.66224,0.041539,0.025783,0.06038,0.023995,0.027667,0.083697,0.032948,1
0.016884,0.219153,0.139132,0.155202,0.071342,0.032024,0.059181,0.138171,0.136643,0.032269,0
0.003412,0.034796,0.217492,0.074065,0.260275,0.073284,0.021037,0.24262,0.066523,0.006496,0
0.099147,0.292473,0.046119,0.187129,0.050889,0.02836,0.10051,0.077908,0.088202,0.029264,0
0.017008,0.067847,0.075287,0.060533,0.069608,0.017411,0.075813,0.136924,0.018549,0.461021,0
0.28275,0.11543,0.018673,0.055513,0.249665,0.003623,0.03894,0.183298,0.020447,0.031661,0
0.078889,0.182555,0.088683,0.278673,0.042243,0.062103,0.058572,0.076102,0.082173,0.050007,0
0.118141,0.177363,0.058704,0.225495,0.091796,0.038308,0.071127,0.072044,0.104805,0.042217,0
0,0.074967,0.261058,0.020733,0.348506,0.101049,0.062471,0.044817,0.060128,0.026272,0
0.135921,0.121995,0.039024,0.12823,0.14997,0.018829,0.175586,0.153516,0.049695,0.027236,0
0.026364,0.326009,0.105479,0.138147,0.039988,0.084343,0.039251,0.07199,0.154985,0.013442,0
0.055503,0.27218,0.051602,0.304546,0.035094,0.035326,0.058344,0.081299,0.073853,0.032254,0
0.252223,0.365029,0.010908,0.037756,0.066981,0.01444,0.026967,0.182216,0.025515,0.017966,0
0.118743,0.278249,0.072274,0.237566,0.046977,0.06277,0.036218,0.058792,0.066169,0.022243,0
0.127757,0.181182,0.058631,0.144393,0.078249,0.056814,0.066975,0.151554,0.101134,0.033312,0
0.029253,0.056367,0.003168,0.090877,0.009034,0.713133,0.046075,0.014145,0.021661,0.016288,0
0.034478,0.173148,0.060576,0.133568,0.287297,0.048466,0.087106,0.065923,0.067225,0.042214,0
0.079078,0.231524,0.047422,0.141472,0.122003,0.04478,0.096566,0.10888,0.064699,0.063576,0
0.026888,0.192071,0.216449,0.167547,0.078794,0.027995,0.064324,0.085464,0.082797,0.057671,0
0.028157,0.029549,0.001145,0.130732,0.007238,0.721445,0.020205,0.009035,0.033862,0.018632,0
0.000316,0.057376,0.211114,0.041978,0.020075,0.141652,0.033144,0.024128,0.410599,0.059619,1
0.133528,0.203533,0.066727,0.063016,0.076233,0.022582,0.063005,0.269622,0.054928,0.046827,0
0.044691,0.317908,0.029197,0.112241,0.020028,0.015885,0.31794,0.044238,0.051459,0.046413,0
0.026399,0.038953,0.146215,0.038323,0.137992,0.012061,0.238503,0.277048,0.069382,0.015125,0
0.103565,0,0.22249,0.040786,0,0.267292,0.194031,0.110979,0.018963,0.041893,0
0.138493,0.334752,0.046744,0.152397,0.052204,0.02622,0.043332,0.096525,0.066111,0.043222,0
0.070644,0.22632,0.01617,0.141568,0.022046,0.109092,0.032548,0.124288,0.244345,0.012979,0
0.045537,0.221672,0.201261,0.039115,0.028256,0.012157,0.03787,0.216491,0.168306,0.029335,0
0.007864,0.055435,0.095774,0.063554,0.101613,0.017396,0.570922,0.04851,0.009492,0.029441,0
0.005858,0.168559,0,0.058988,0.240657,0.088376,0.098614,0.023382,0.313932,0.001635,0
0.057474,0.155005,0.052331,0.180256,0.063963,0.136021,0.063513,0.111054,0.153973,0.02641,0
0.00469,0.117425,0.246443,0.039567,0.305364,0.046285,0.040572,0.059683,0.113517,0.026453,1
0.056989,0.217394,0.044044,0.178174,0.067252,0.045582,0.151869,0.1099,0.075726,0.05307,0
0.054272,0.254226,0.036009,0.174395,0.055383,0.069381,0.101441,0.110955,0.081563,0.062375,0
0.121345,0.187827,0.063969,0.129903,0.092792,0.044954,0.085762,0.166499,0.046441,0.060508,0
0.009826,0.048551,0.429225,0.066878,0.017652,0.08977,0.040771,0.021926,0.239775,0.035627,1
0.049642,0.095603,0.219305,0.055146,0.056568,0.013938,0.225689,0.092741,0.071625,0.119741,0
0.05657,0.297617,0.043289,0.187616,0.041238,0.046924,0.116446,0.071339,0.079471,0.05949,0
0.070852,0.192858,0.02882,0.158773,0.029699,0.035813,0.065906,0.080732,0.301472,0.035073,0
0.171643,0.059212,0.037875,0.037593,0.334621,0.289403,0.008643,0.018694,0.037201,0.005116,0
0.525663,0.072073,0.025784,0.057898,0.037763,0.018394,0.025925,0.171118,0.04943,0.015953,0
0.001681,0.032443,0.071243,0.014723,0.10319,0.679259,0.013149,0.01304,0.033782,0.03749,0
0.065813,0.373869,0.122003,0.120567,0.038173,0.040635,0.057185,0.074746,0.071656,0.035353,0
0.081141,0.172106,0.044241,0.23448,0.065604,0.073699,0.083071,0.104636,0.097704,0.043319,0
0.015253,0.067917,0.152397,0.060943,0.078338,0.044773,0.064588,0.075757,0.084086,0.355948,0
0.011716,0.036595,0.05915,0.030823,0.67671,0.101777,0.016195,0.027221,0.029604,0.010208,0
0.003545,0.070078,0.664178,0.072941,0.04335,0.026806,0.020385,0.019514,0.062037,0.017167,1
0.053334,0.177064,0.214286,0.08229,0.128543,0.03456,0.099758,0.07045,0.095048,0.044667,0
0.069244,0.317726,0.156562,0.123995,0.04694,0.051068,0.055636,0.087449,0.066026,0.025354,0
0.289139,0.175519,0.028412,0.050998,0.019698,0.015884,0.129503,0.125228,0.100466,0.065154,0
0.378861,0.122754,0.027256,0.169308,0.056632,0.022898,0.047555,0.104252,0.037245,0.03324,0
0.04605,0.266311,0.059939,0.243085,0.054447,0.067624,0.090849,0.041421,0.089392,0.04088,0
0.157824,0.168198,0.041578,0.156919,0.054059,0.038238,0.105007,0.073794,0.170177,0.034206,0
0.047206,0.157387,0.071079,0.138915,0.055144,0.063096,0.252679,0.091627,0.074612,0.048255,0
0.015717,0.177182,0.018843,0.240564,0.026385,0.006101,0.078655,0.061357,0.058161,0.317036,0
0.071088,0.117785,0.047016,0.021747,0.05615,0.173866,0.256067,0.191712,0.01714,0.047429,0
0.060325,0.165816,0.060507,0.215258,0.06541,0.150899,0.092739,0.038211,0.0501,0.100735,0
0.028157,0.029549,0.001145,0.130732,0.007238,0.721445,0.020205,0.009035,0.033862,0.018632,0
0.103502,0.171491,0.069161,0.201978,0.056018,0.082531,0.080017,0.077622,0.086973,0.070707,0
0.047,0.327949,0.237384,0.101848,0.047575,0.023902,0.057351,0.070571,0.059098,0.027322,0
0.056773,0.120422,0.028926,0.124175,0.060235,0.028278,0.035354,0.056927,0.042543,0.446367,0
